Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_in_months,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29020.31,2176.3591666666666,0,1133,6.0,2,3,4,15.78,9.0,940.83,34.71349069421652,283,31.81302218592132,135.60679164870106,330.21610283204427
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7201.155,650.0962499999998,8,10,32.0,7,46,20,21.99,11.0,1926.88,33.93018435133825,169,35.864701904284026,33.288984061894176,285.8559390338218
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7201.155,650.0962499999998,8,10,32.0,7,41,18,15.99,11.0,1926.88,24.594089934542453,171,35.864701904284026,28.32485019137168,290.82007290434433
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7097.015,500.41791666666666,10,9,22.0,7,52,27,23.84,11.0,3886.64,37.49749003525273,39,34.010458606710074,40.37859371864052,265.65273934131613
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55035.66,4507.159286980781,7,8,33.0,2,57,19,19.73,6.0,2272.16,30.1619042232861,151,250.48011121677655,97.80112080780043,553.8949809946425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20634.78,1572.5649999999996,5,3,18.0,4,29,13,17.98,17.0,2483.98,24.137988823351808,97,55.57719291040157,84.17169439844257,277.5076126911558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20634.78,1572.5649999999996,5,3,18.0,4,29,12,12.98,17.0,2483.98,26.58696310719287,99,55.57719291040157,30.913891796599888,320.7654152929985
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10499.56,995.9633333333333,8,3,11.0,7,24,12,7.86,5.0,2469.98,29.280739256273502,213,40.53744008958719,41.42167957649313,307.6372136672531
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30924.04,2647.0033333333336,4,1,12.0,2,8,414,6.2,5.0,1.3,26.476089953187294,348,38.0014886891385,112.4991105074487,404.1997341367461
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,158952.84,13056.07,5,5,2.0,1,7,8,4.03,4.0,829.69,32.37008652224746,285,87.44666299853597,377.02900335537333,1091.1313336460908
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,64840.32,5188.36,6,7,18.0,-100,29,8,7.1400000000000015,12.0,2469.99,36.38465918506247,114,190.8036633843741,190.86936330269225,387.1629733129337
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,64840.32,5188.36,6,7,3022.0,6,29,8,13.14,12.0,2469.99,26.11031694361917,117,190.8036633843741,61.57660629516018,516.4557303204658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20985.48,1574.79,7,3,9.0,4,8,9,10.37,12.0,714.54,40.0379275448768,149,38.216484665203794,110.59960264370113,298.6629126910952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20985.48,1574.79,7,3,9.0,4,10,9,10.37,12.0,714.54,37.60521277022254,150,38.216484665203794,174.0178342514917,235.24468108330456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29503.65,2309.6375000000007,5,5,14.0,3,5,10,4.09,3.0,329.02,36.847979187772594,260,50.982209993722016,77.04595406261406,382.935585943664
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33647.34,2804.945,8,5,9.0,4,15,9,11.07,4.0,1152.93,32.807439726122496,294,102.55755588924612,134.07662099853025,313.8603231122236
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33647.34,2804.945,8,5,9.0,4,19,9,11.07,4.0,1152.93,30.48908707536571,296,102.55755588924612,90.86017428798569,337.07676982276814
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90409.32,7758.11,7,5,9.0,4,27,12,7.17,5.0,352.83,32.23786582055977,278,167.030738002733,51.065512235435435,797.7147497618316
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25744.12,1923.3433333333328,6,4,14.0,1,12,19,7.16,1.0,1118.51,30.640118372885283,312,12.332013102869553,91.03829721435758,348.9640230161062
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25744.12,1923.3433333333328,6,4,14.0,1,11,21,5.16,1.0,1118.51,34.0560997658436,313,12.332013102869553,90.78793946178092,379.2143807686829
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16398.56,1292.5466666666666,10,6,25.0,5,52,23,8.52,16.0,4738.39,30.21309362378932,87,58.56284722307859,125.57957100970921,235.1122484338789
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,129727.4,11076.616666666669,3,4,19.0,2,27,15,11.68,5.0,1111.92,34.209774123473736,381,175.05634069915615,869.4255878643705,343.1797381031398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,63473.6,5385.466666666666,5,7,20.0,-100,25,21,16.93,11.0,1029.31,32.65271119212955,173,163.30855635661297,362.7652409844519,302.47286932560183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18371.27,1295.9391666666668,10,10,27.0,5,62,16,8.17,9.0,2307.33,37.264509955819314,133,52.00120160422738,25.904439375355853,291.68827568708343
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18371.27,1295.9391666666668,10,10,27.0,5,62,13,8.17,9.0,2307.33,25.73041548097831,134,52.00120160422738,77.46563977605963,270.12707528637964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18371.27,1295.9391666666668,10,10,27.0,5,58,16,8.17,9.0,2307.33,24.46406772871921,135,52.00120160422738,113.00827694582749,254.58443811661184
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44258.1,3867.175,2,6,11.0,1,10,1,2.64,3.0,345.23,32.7808633664356,393,23.661054451289488,239.03264560512085,384.0237999435897
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44258.1,3867.175,2,6,11.0,1,10,1,2.64,3.0,345.23,37.03147482398506,394,23.661054451289488,464.753950259306,188.30249528940442
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46422.1,4085.508333333333,8,6,9.0,2,18,9,3.5,4.0,832.68,34.572875255983604,284,66.49089006678125,80.23084674941695,501.82909651713516
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17625.61,1406.8008333333337,9,10,18.0,7,33,25,25.94,12.0,4491.22,32.938687494310955,43,87.8735287255042,62.53231027092168,250.27424433690751
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17625.61,1406.8008333333337,9,10,18.0,7,35,25,25.94,12.0,4491.22,23.093288651023464,44,87.8735287255042,134.9027424631347,197.90381214469448
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17625.61,1406.8008333333337,9,10,18.0,7,35,25,25.94,12.0,4491.22,22.75712375757337,45,87.8735287255042,77.52272239590323,245.28383221192595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32428.98,2512.415,6,5,23.0,5,23,23,27.88,13.0,4903.14,35.88187722700337,135,109.27329607325775,107.650209468736,324.31799445800624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32428.98,2512.415,6,5,23.0,5,25,23,27.88,13.0,4903.14,23.862578324256138,136,109.27329607325775,336.4433163670663,95.52488755967592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10457.88,688.4899999999999,6,8,29.0,8,35,16,6.9,9.0,1286.8,37.76191115623924,160,68.54844529224256,30.050426165100607,230.25012854265682
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,81823.28,6776.606666666668,8,6,31.0,7,36,18,5.08,9.0,2696.49,25.116113097840444,221,306.15485443459977,331.45591232678976,310.0498999052772
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9929.235,828.4362500000002,4,8,23.0,3,13,15,11.5,14.0,2328.08,25.57333654733147,88,18.120966441843297,84.30740251533105,260.4152560428257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24148.54,1780.378333333333,4,4,14.0,4,25,15,1.0299999999999998,5.0,157.98,29.1447312201752,265,72.79827942994238,165.12622403647734,210.1133298669136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24148.54,1780.378333333333,4,4,14.0,4,19,18,3.03,5.0,157.98,34.30226274765825,266,72.79827942994238,64.90537032815803,330.33418357523294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,83990.68,6776.223333333332,7,5,18.0,5,57,21,1.89,9.0,4857.4,26.539885434572145,145,336.58296111681085,198.80613372684644,392.2332384896759
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,83990.68,6776.223333333332,7,5,18.0,5,52,22,1.89,9.0,4857.4,25.80202502971821,146,336.58296111681085,593.7809342072462,17.258438009276006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16154.255,1506.1879166666663,6,3,7.0,3,9,14,5.11,5.0,1232.63,23.56807595065732,214,24.02784248727432,166.7473378313501,249.84361134804226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16154.255,1506.1879166666663,6,3,7.0,3,9,18,9.11,5.0,1232.63,23.7291380239302,216,24.02784248727432,123.0596165242207,283.5313326551717
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11100.59,1087.049166666667,6,5,13.0,4,11,19,6.67,5.0,465.87,36.76407487098288,230,23.37810896783833,68.27941025378256,277.0473974450458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20194.02,1553.835,3,5,14.0,3,20,17,7.14,2.0,1472.07,36.53717732523104,258,31.71556316821835,49.915433412743035,343.75250341903865
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32777.51,2701.459166666667,5,4,1.0,3,8,4,4.22,2.0,653.37,34.61873972627593,317,64.97590909904875,214.9559834583596,280.21402410925845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43090.57,3787.880833333333,3,4,8.0,1,1,8,5.55,4.0,1128.23,36.07813996282092,401,34.76528018578715,144.55086631011872,469.4719368374275
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9276.99,741.0825,10,5,25.0,5,24,22,24.2,7.0,3297.71,36.70683863692978,109,28.18064196303841,0.0,276.12911609332804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48409.17,4021.0975,8,6,12.0,4,21,19,16.38,12.0,2120.2,29.71975709825176,174,98.65879182757986,445.0748351267336,148.3761230456866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,48409.17,4021.0975,8,6,12.0,4,25,19,16.38,12.0,2120.2,35.71863116914075,176,98.65879182757986,43.05833450776171,510.3926236646585
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20256.39,1971.0325,8,6,21.0,7,52,19,14.89,15.0,1803.77,25.128222409469902,117,70.63605834281462,74.19382266591512,302.2733689912703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34225.79,2750.149166666666,4,3,9.0,-100,13,18,11.59,7.0,592.68,30.008359894227084,376,37.1752246699018,220.0316564680923,307.80803552867263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18241.11,1387.2321041594626,6,6,3998.0,2,6,13,9.13,12.0,2181.17,27.68259408941376,111,215.7203823681946,159.7716682183763,257.5775952539666
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61262.76,5054.23,6,9,20.0,5,13,25,7.2,12.0,2357.37,29.800253357976,85,250.596842524502,208.63946220348274,306.1866952720153
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,105015.76,8719.313333333334,8,4,9.0,4,12,19,17.52,6.0,715.37,28.41316971357949,321,344.21243880297686,62.40055171118036,705.3183428191762
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,105015.76,8719.313333333334,8,4,9.0,4,14,20,14.52,6.0,715.37,36.12022275076777,324,344.21243880297686,220.3847017782993,547.3341927520573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14435.435,1376.6976412741708,3,5,20.0,4,9,15,2.2,4.0,799.07,26.386159987776328,206,86.29587661055041,71.34333771898848,316.5113527296237
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17132.905,1283.7420833333333,1,5,5.0,2,6,2,2.16,0.0,1107.05,29.219151971353785,267,15.401792151211191,160.2858761726753,242.68654000944684
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17132.905,1283.7420833333333,1,5,5.0,2,4,2,2.16,0.0,1107.05,33.33017851612489,270,15.401792151211191,155.19646236995243,247.7759538121697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7314.675,319.55625,10,7,29.0,7,65,23,6.89,7.0,2169.86,25.222320161250373,226,25.159330314338217,14.979456109362955,261.81683857629884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7314.675,319.55625,10,7,29.0,7,62,23,6.89,11.0,2169.86,26.803629780768446,227,25.159330314338217,41.07435613628791,255.7219385493739
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47557.02,3715.0850000000014,4,3,17.0,6,11,17,11.34,6.0,2213.85,31.50639647037604,88,122.88000566956391,203.86745159808643,334.7610427323497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47557.02,3715.0850000000014,4,3,17.0,6,14,15,11.34,6.0,2213.85,39.21747986861208,89,122.88000566956391,84.63389396631409,403.9946003641221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47557.02,3715.0850000000014,4,3,17.0,6,14,14,15.34,6.0,2213.85,34.701300658475844,90,122.88000566956391,32.865755547321356,455.7627387831148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36401.36,3231.4466666666667,4,5,33.0,6,18,11,7.55,6.0,2301.93,25.41809306338034,169,129.33617848470718,144.3964199107865,309.41206827117304
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56274.24000000001,4518.52,10,6,26.0,4,49,17,9.82,14.0,1611.31,36.19948894340882,136,152.83451809811672,460.99938184378317,128.01810005810015
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,56274.24000000001,4518.52,10,6,26.0,4,46,15,14.82,14.0,1611.31,29.10812811302029,138,152.83451809811672,315.25450977693913,253.76297212494427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57742.86,4699.905,10,5,31.0,7,48,25,2.61,10.0,1758.91,38.14202666441571,153,291.64152723016184,375.30678844057684,73.0421843292612
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57742.86,4699.905,10,5,31.0,7,48,21,-0.3900000000000001,10.0,1758.91,25.05299076392327,155,291.64152723016184,128.58030416962384,299.76866860021426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25971.13,1724.6971374789466,6,4,2.0,4,12,9,3.35,4.0,771.67,33.06751194452548,192,240.4295747509253,26.36342920141034,361.9967752353847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25971.13,1724.6971374789466,6,4,2.0,4,12,9,3.35,4.0,771.67,39.68778856671008,193,240.4295747509253,193.70400961267518,234.65619482411984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25971.13,1724.6971374789466,6,728,2.0,4,12,8,3.35,2363.0,771.67,27.04489067185451,194,240.4295747509253,151.4817765246789,276.87842791211614
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34039.54,2728.6283333333336,5,4,17.0,4,13,14,12.17,1.0,197.39,32.544518816698215,286,83.7455410551693,209.7806579759186,269.3366343022455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28694.16,2481.8395761260185,8,9,15.0,8,44,22,6.52,15.0,2481.83,30.28917295138439,72,186.04481925496643,78.90733867089098,301.80626594812395
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88325.58,7486.465,0,4,7.0,3,14,2,0.66,7.0,547.05,25.82223791326715,335,207.56397906205663,185.7031121455494,595.379408792394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88325.58,7486.465,0,4,7.0,3,11,0,0.66,7.0,547.05,36.670947078755816,336,207.56397906205663,339.6432225322146,461.43929840572883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88325.58,7486.465,0,4,7.0,3,12,2,0.66,7.0,547.05,27.86557279137989,337,207.56397906205663,100.75791276412205,680.3246081738214
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66489.74,5575.811666666667,4,4,17.0,3,28,9,10.18,7.0,819.57,25.405311274761328,377,118.33440123819506,421.6499743252254,307.5967911032463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7169.585,867.4654166666667,8,7,33.0,5,21,14,19.18,7.0,1552.66,24.277993714621445,151,67334.0,57.99245959581558,269.9935179804455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7169.585,867.4654166666667,8,7,33.0,5,21,12,19.18,7.0,1552.66,29.598910970304026,152,18.76056409040556,44.71926894576789,313.2667086304932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,82988.08,7100.673333333332,4,4,10.0,3,27,17,15.52,8.0,1036.93,27.28545424770252,229,182.4249205556441,290.97322852099927,516.6691842566901
